trade_index,candle,price_indexed,fee_bps,fee_ab_bps,fee_ba_bps
196,527,1.014488542221275,30.0,30.0,30.0
197,528,1.0055756832207599,30.0,30.0,30.0
198,529,1.0027739532416187,30.0,30.0,30.0
199,536,1.0107798330221192,30.0,30.0,30.0
200,537,1.0160949171581017,30.0,30.0,30.0
201,541,1.0077415870793391,30.0,30.0,30.0
202,542,1.0037976521735343,30.0,30.0,30.0
203,545,0.9969929098075873,30.0,30.0,30.0
204,550,1.0048801749861898,30.0,30.0,30.0
205,551,1.0127271672530673,30.0,30.0,30.0
206,554,1.003725350521553,30.0,30.0,30.0
207,558,1.0149562076530119,30.0,30.0,30.0
208,559,1.0166889431593276,30.0,30.0,30.0
209,560,1.0201822673355316,30.0,30.0,30.0
210,562,1.009009987986283,30.0,30.0,30.0
211,563,1.0167414394523535,30.0,30.0,30.0
212,566,1.0078462142666922,30.0,30.0,30.0
213,571,1.019909709957136,30.0,30.0,30.0
214,572,1.0259896467496412,30.0,30.0,30.0
215,573,1.0337270152037867,30.0,30.0,30.0
216,581,1.0245685418631332,30.0,30.0,30.0
217,590,1.0420672065036216,30.0,30.0,30.0
218,591,1.0448956574104225,30.0,30.0,30.0
219,592,1.0465474527028618,30.0,30.0,30.0
220,593,1.0532016907794735,30.0,30.0,30.0
221,596,1.0592855753754757,30.0,30.0,30.0
222,600,1.0455409967317335,30.0,30.0,30.0
223,601,1.043958858903012,30.0,30.0,30.0
224,605,1.040616880490814,30.0,30.0,30.0
225,614,1.053253220481284,30.0,30.0,30.0
226,615,1.0426770519174642,30.0,30.0,30.0
227,616,1.038458453943642,30.0,30.0,30.0
228,627,1.0473389120019003,30.0,30.0,30.0
229,628,1.0500036314001486,30.0,30.0,30.0
230,630,1.039440633900854,30.0,30.0,30.0
231,631,1.036567707843142,30.0,30.0,30.0
232,636,1.0450307334178492,30.0,30.0,30.0
233,638,1.037075091174752,30.0,30.0,30.0
234,643,1.029763590493959,30.0,30.0,30.0
235,647,1.0384145142794945,30.0,30.0,30.0
236,648,1.04049758089261,30.0,30.0,30.0
237,653,1.042762986158577,30.0,30.0,30.0
238,654,1.0445938488880684,30.0,30.0,30.0
239,655,1.0488750010637122,30.0,30.0,30.0
240,660,1.059007205895584,30.0,30.0,30.0
241,663,1.061866400472389,30.0,30.0,30.0
242,665,1.0533381376863984,30.0,30.0,30.0
243,666,1.0505614513380992,30.0,30.0,30.0
244,670,1.0606252123906086,30.0,30.0,30.0
245,674,1.0506596359257707,30.0,30.0,30.0
246,676,1.0653915034346775,30.0,30.0,30.0
247,678,1.0514020527727224,30.0,30.0,30.0
248,679,1.0471074120444752,30.0,30.0,30.0
249,681,1.043862961966717,30.0,30.0,30.0
250,690,1.0518488374746842,30.0,30.0,30.0
251,692,1.0645434381418024,30.0,30.0,30.0
252,695,1.068344998940903,30.0,30.0,30.0
253,704,1.0592125468370388,30.0,30.0,30.0
254,707,1.0568650475845862,30.0,30.0,30.0
255,710,1.053671040836623,30.0,30.0,30.0
256,712,1.0642441412044366,30.0,30.0,30.0
257,716,1.0677984303640313,30.0,30.0,30.0
258,719,1.0538064820493755,30.0,30.0,30.0
259,720,1.0517241804527409,30.0,30.0,30.0
260,724,1.0487989302240217,30.0,30.0,30.0
261,728,1.0626195224705264,30.0,30.0,30.0
262,729,1.068963129817641,30.0,30.0,30.0
263,740,1.0713163370598822,30.0,30.0,30.0
264,741,1.0734422870947553,30.0,30.0,30.0
265,742,1.0764953838046605,30.0,30.0,30.0
266,743,1.0832482946275463,30.0,30.0,30.0
267,751,1.0886866511173674,30.0,30.0,30.0
268,754,1.0962968935193345,30.0,30.0,30.0
269,755,1.1006570961791524,30.0,30.0,30.0
270,756,1.108254347931988,30.0,30.0,30.0
271,758,1.1227055488512945,30.0,30.0,30.0
272,759,1.1353405013430413,30.0,30.0,30.0
273,767,1.1196890292434976,30.0,30.0,30.0
274,770,1.111961899067859,30.0,30.0,30.0
275,771,1.109839140546807,30.0,30.0,30.0
276,772,1.106653594854283,30.0,30.0,30.0
277,777,1.1165553335316467,30.0,30.0,30.0
278,781,1.1030917510566858,30.0,30.0,30.0
279,788,1.117675787139112,30.0,30.0,30.0
280,791,1.1065554524351295,30.0,30.0,30.0
281,794,1.1004539828141426,30.0,30.0,30.0
282,795,1.0973917740931014,30.0,30.0,30.0
283,802,1.1077023766541159,30.0,30.0,30.0
284,803,1.115250288772017,30.0,30.0,30.0
285,812,1.1043312178227092,30.0,30.0,30.0
286,817,1.1136642485991983,30.0,30.0,30.0
287,821,1.115783222143795,30.0,30.0,30.0
288,822,1.1206611148802292,30.0,30.0,30.0
289,823,1.1225666664921412,30.0,30.0,30.0
290,826,1.109455718079342,30.0,30.0,30.0
291,832,1.1077096916319313,30.0,30.0,30.0
292,834,1.1031675247277608,30.0,30.0,30.0
293,835,1.089653738059947,30.0,30.0,30.0
294,840,1.0878716296792112,30.0,30.0,30.0
295,841,1.0817835956204824,30.0,30.0,30.0
296,842,1.077595197265355,30.0,30.0,30.0
297,855,1.091402412809876,30.0,30.0,30.0
298,857,1.103061374320931,30.0,30.0,30.0
299,870,1.0901136207629303,30.0,30.0,30.0
300,882,1.0990262505576063,30.0,30.0,30.0
301,883,1.106374679715414,30.0,30.0,30.0
302,898,1.1114728245246808,30.0,30.0,30.0
303,905,1.1025204107787192,30.0,30.0,30.0
304,907,1.1112170856089618,30.0,30.0,30.0
305,910,1.10256751267098,30.0,30.0,30.0
306,916,1.0984886884296425,30.0,30.0,30.0
307,936,1.0968102484217632,30.0,30.0,30.0
308,938,1.1051885057584523,30.0,30.0,30.0
309,944,1.1085031057206869,30.0,30.0,30.0
310,949,1.1111448587771031,30.0,30.0,30.0
311,960,1.1005106339081547,30.0,30.0,30.0
312,962,1.094139521412973,30.0,30.0,30.0
313,963,1.0788228658262293,30.0,30.0,30.0
314,967,1.0749771959763537,30.0,30.0,30.0
315,968,1.0683005385627022,30.0,30.0,30.0
316,971,1.0587975487807633,30.0,30.0,30.0
317,972,1.0570090139196344,30.0,30.0,30.0
318,975,1.0684259561187681,30.0,30.0,30.0
319,976,1.0736153757489437,30.0,30.0,30.0
320,978,1.0759798021786295,30.0,30.0,30.0
321,990,1.0842926748688668,30.0,30.0,30.0
322,992,1.0893443989397018,30.0,30.0,30.0
323,995,1.0940786791982282,30.0,30.0,30.0
324,1009,1.0770815054716498,30.0,30.0,30.0
325,1019,1.0752547801052164,30.0,30.0,30.0
326,1025,1.083636382091128,30.0,30.0,30.0
327,1026,1.0860472492346425,30.0,30.0,30.0
328,1028,1.0897174504520086,30.0,30.0,30.0
329,1029,1.0915552893109937,30.0,30.0,30.0
330,1037,1.093782311886184,30.0,30.0,30.0
331,1041,1.0971047499336672,30.0,30.0,30.0
332,1051,1.0994816302976604,30.0,30.0,30.0
333,1053,1.0860995516923724,30.0,30.0,30.0
334,1059,1.095206019611949,30.0,30.0,30.0
335,1060,1.0978254949024573,30.0,30.0,30.0
336,1064,1.1023507989651389,30.0,30.0,30.0
337,1071,1.0901248518777094,30.0,30.0,30.0
338,1079,1.0986286986424134,30.0,30.0,30.0
339,1080,1.0876697940893392,30.0,30.0,30.0
340,1081,1.0966082684886764,30.0,30.0,30.0
341,1082,1.0879720716387424,30.0,30.0,30.0
342,1087,1.09890445240665,30.0,30.0,30.0
343,1089,1.100670573636316,30.0,30.0,30.0
344,1091,1.1060294092904683,30.0,30.0,30.0
345,1093,1.1089079085676186,30.0,30.0,30.0
346,1097,1.1158866118536133,30.0,30.0,30.0
347,1103,1.1198132948677155,30.0,30.0,30.0
348,1105,1.1260669762692683,30.0,30.0,30.0
349,1106,1.1316780498613341,30.0,30.0,30.0
350,1107,1.1370290896476536,30.0,30.0,30.0
351,1111,1.1414521476797344,30.0,30.0,30.0
352,1112,1.1450274507214675,30.0,30.0,30.0
353,1113,1.1480777998032068,30.0,30.0,30.0
354,1114,1.1511702908541208,30.0,30.0,30.0
355,1125,1.1411613193859405,30.0,30.0,30.0
356,1127,1.1520559665102679,30.0,30.0,30.0
357,1128,1.1583877567265273,30.0,30.0,30.0
358,1132,1.147415602628745,30.0,30.0,30.0
359,1133,1.1450407601096673,30.0,30.0,30.0
360,1135,1.1418907542463674,30.0,30.0,30.0
361,1138,1.139559877420029,30.0,30.0,30.0
362,1153,1.1377342088378317,30.0,30.0,30.0
363,1163,1.1333494796521821,30.0,30.0,30.0
364,1165,1.1253746491398078,30.0,30.0,30.0
365,1179,1.1228846502151248,30.0,30.0,30.0
366,1182,1.108321905272108,30.0,30.0,30.0
367,1183,1.1175483694439046,30.0,30.0,30.0
368,1187,1.1205815462578048,30.0,30.0,30.0
369,1196,1.111920274098516,30.0,30.0,30.0
370,1200,1.1078334006131236,30.0,30.0,30.0
371,1206,1.1166088933281468,30.0,30.0,30.0
372,1213,1.1226148292425477,30.0,30.0,30.0
373,1225,1.1269228891219505,30.0,30.0,30.0
374,1231,1.1287434389117983,30.0,30.0,30.0
375,1237,1.1187454755188588,30.0,30.0,30.0
376,1238,1.116359776359233,30.0,30.0,30.0
377,1242,1.113585285521386,30.0,30.0,30.0
378,1245,1.110581081372994,30.0,30.0,30.0
379,1246,1.1077450802621787,30.0,30.0,30.0
380,1261,1.120500087925652,30.0,30.0,30.0
381,1272,1.123092806478789,30.0,30.0,30.0
382,1275,1.125499245787101,30.0,30.0,30.0
383,1278,1.1317025039755189,30.0,30.0,30.0
384,1296,1.1229111463389518,30.0,30.0,30.0
385,1303,1.121114711917107,30.0,30.0,30.0
386,1307,1.1191051454800387,30.0,30.0,30.0
387,1309,1.1162196725679863,30.0,30.0,30.0
388,1325,1.1251056270631,30.0,30.0,30.0
389,1327,1.1315508743902565,30.0,30.0,30.0
390,1328,1.1343161316078578,30.0,30.0,30.0
391,1333,1.1394532465716036,30.0,30.0,30.0
392,1334,1.1432329282078348,30.0,30.0,30.0
393,1338,1.145774603017281,30.0,30.0,30.0
394,1339,1.1478780614175217,30.0,30.0,30.0
395,1341,1.151339866540404,30.0,30.0,30.0
396,1359,1.1416732579840356,30.0,30.0,30.0
397,1368,1.1360338093529736,30.0,30.0,30.0
398,1369,1.1342074630608079,30.0,30.0,30.0
399,1390,1.1310231163900706,30.0,30.0,30.0
400,1391,1.1272902734907093,30.0,30.0,30.0
401,1395,1.1238149188652748,30.0,30.0,30.0
402,1397,1.1221057989328842,30.0,30.0,30.0
403,1421,1.1308146797604228,30.0,30.0,30.0
404,1422,1.1334379749347137,30.0,30.0,30.0
405,1431,1.1352484116223915,30.0,30.0,30.0
406,1432,1.1387968685162413,30.0,30.0,30.0
407,1433,1.1433109934992747,30.0,30.0,30.0
